stop_id,stop_name,stop_lat,stop_lon,agencia,grupo_stop_id
010C1711-GPEIELSAUZ,Guadalupe Inclan Ramírez - El Sauz,19.26756,-99.12289,01,680
010C1711-GPEI20NOVIEM,Guadalupe Inclan Ramírez - 20 de Noviembre,19.26816,-99.12565,01,681
010C1711-GPEILANORIA,Guadalupe Inclan Ramírez - La Noria,19.26851,-99.12729,01,654
010C1711-GPEICONA12,Guadalupe Inclan Ramírez - Conalep 12,19.26968,-99.12899,01,682
010C1711-GPEICNOXCH,Guadalupe Inclan Ramírez - Antiguo Camino a Xochimilco,19.26872,-99.12785,01,683
010C1711-GPEIABASOLO,Guadalupe Inclan Ramírez - Mariano Abasolo,19.27175,-99.13113,01,684
010C1711-16SEPMHGO,16 de Septiembre - Miguel Hidalgo,19.27293,-99.13193,01,685
010C1711-16SEPCALLEY,16 de Septiembre - Calle Y,19.27485,-99.13274,01,686
010C1711-16SEPIALDAMA,16 de Septiembre - Ignacio Aldama,19.27664,-99.13305,01,687
010C1711-16SEPNBRAVO,16 de Septiembre - Nicolás Bravo,19.27821,-99.13386,01,688
010C1711-MXCHPVIRGEN,Calz. México - Xochimilco - Paseo de la Virgen,19.28106,-99.13788,01,689
010C1711-MXCHTLPERIF,Calz. México-Xochimilco - Tren Ligero Periférico,19.28268,-99.13985,01,690
010C1711-MXCHIREHABI,Calz. México-Xochimilco - Instituto Nacional de Rehabilitación,19.28925,-99.14762,01,691
010C1711-TLALMXOCHIM,Calz. de Tlalpan - México-Xochimilco,19.29735,-99.15175,01,692
010C1710-PINOBJUAREZ,Base Pino - Benito Juárez,19.26442,-99.10397,01,693
010C1710-PINOCASTILLO,Pino - Pedro Ramírez del Castillo,19.26462,-99.10493,01,694
010C1710-PINOMATAMRS,Pino - Matamoros,19.26489,-99.10624,01,695
010C1710-PINOFCELADA,Pino - Fernando Celada,19.26464,-99.10819,01,675
010C1710-GPEITABACHIN,Guadalupe Inclan Ramírez - Tabachines,19.26539,-99.11173,01,676
010C1710-GPEIDVSNTE2,Guadalupe Inclan Ramírez - Prol. División del Norte II,19.2663,-99.11602,01,678
010C1710-GPEIDVSNTE,Guadalupe Inclan Ramírez - Prol. División del Norte,19.26593,-99.11427,01,696
010C1710-GPEIRUBELLON,Guadalupe Inclan Ramírez - Rubellon,19.26702,-99.11943,01,697
010C1710-GPEIBERNARDI,Guadalupe Inclan Ramírez - San Bernardino,19.26773,-99.12283,01,680
010C1710-GPEILANORIA,Guadalupe Inclan Ramírez - La Noria,19.26861,-99.12684,01,698
010C1710-GPEIMHGO,Guadalupe Inclan Ramírez - Miguel Hidalgo,19.27249,-99.13135,01,699
010C1710-GPEIALDAMA,Guadalupe Inclan Ramírez - Ignacio Aldama,19.27623,-99.13256,01,700
010C1710-GPEINBRAVO,Guadalupe Inclan Ramírez - Nicolás Bravo,19.27732,-99.13242,01,701
010C1710-GPEITLTEPEPA,Guadalupe Inclan Ramírez - Tren Ligero Tepepan,19.27936,-99.13308,01,702
010C1710-GPEITRONQUE,Guadalupe Inclan Ramírez - Tronque,19.28109,-99.13741,01,689
010C1710-GPEIPERIFERI,Guadalupe Inclan Ramírez - Periférico,19.28184,-99.13831,01,703
010C1710-MXCHTLPERIF,México-Xochimilco - Tren Ligero Periférico,19.28287000000001,-99.13946,01,690
010C1710-MXCHTRANSM,México-Xochimilco - Transmisiones,19.28365,-99.14045,01,704
010C1710-MXCHXOMALI,México-Xochimilco - Xomali,19.28929,-99.14709,01,705
010C1701-MXCUERDESNIV,Carretera México-Cuernavaca - Paso a Desnivel,19.24044,-99.14723,01,706
010C1701-MXCUERPFED,Carretera México Cuernavaca - Policia Federal,19.24371,-99.14952,01,707
010C1701-MXCUERPALMA,Carretera México-Cuernavaca - Puente Palma,19.24806,-99.15497,01,708
010C1701-MXCUERPMILIT,Carretera México-Cuernavaca - Panteón Militar,19.25752,-99.16141,01,709
010C1701-MXCUERVIOLE,Carretera México-Cuernavaca - Puente Violeta,19.26651,-99.16501,01,710
010C1701-MXCUER2DPTE,Carretera México-Cuernavaca - Segundo Puente,19.26937,-99.16405,01,711
010C1701-MXCUERPEDRO,Carretera México-Cuernavaca - Puente San Pedro,19.2705,-99.1638,01,712
010C1701-MXCUERCHIMAL,Carretera México-Cuernavaca - Chimalcoyotl,19.27319,-99.16479,01,713
010C1701-TLALAROSA,Tlalpan - La Rosa,19.28424,-99.1644,01,714
010C1701-TLALCOAPA,Tlalpan - Coapa,19.291220000000006,-99.16101,01,715
010C1701-TLALCHIMALC,Tlalpan - Chimalcoyotl,19.29268,-99.15904,01,716
010C1701-TLALXONTEPE,Tlalpan - Xontepec,19.2935,-99.15794,01,717
010C1701-TLALHUIPULCO,Tlalpan - Huipulco,19.29606,-99.15445,01,718
010C1701-TLALRLEDUC,Tlalpan - Renato Leduc,19.29746,-99.15257,01,719
010C1701-TLALCFEDVO,Tlalpan - CFE y Deportivo,19.30011,-99.14928,01,720
010C1701-TLALTLTORRES,Tlalpan - Tren Ligero Las Torres,19.34074,-99.14366,01,721
010C1701-TLALMAQ,Tlalpan - Miguel Ángel de Quevedo,19.34387000000001,-99.14446,01,722
010C1701-TLALSNANDRES,Tlalpan - San Andrés,19.34548,-99.14484,01,723
010C1701-TLALAMERICA,Tlalpan - América,19.34618,-99.14502,01,724
010C1701-TLALIRLANDES,Tlalpan - Mártires Irlandeses,19.34928,-99.14574,01,725
010C1701-TLALHERO47,Tlalpan - Héroes del 47,19.35038,-99.14584,01,726
010C1701-TLALGRALANAY,Tlalpan - Metro General Anaya,19.35292,-99.14533,01,727
010C1701-TLALIMSSINDI,Tlalpan - IMSS Sindicato,19.35476,-99.14478,01,728
010C1701-TLALVHERMOS,Tlalpan - Vista Hermosa,19.35865,-99.1438,01,729
010C1701-TLALPOPOCATE,Tlalpan - Popocatepetl y Eje 8 Sur,19.35998,-99.1435,01,730
010C1701-TLALERMITAL2,Tlalpan - Metro Ermita Línea 2,19.36133,-99.14327,01,731
010C1701-TLALREPUBLIC,Tlalpan - Repúblicas,19.36294,-99.14299,01,732
010C1701-TLALEZAPATA,Tlalpan - Emiliano Zapata,19.36455,-99.14271,01,733
010C1701-TLALMPOLIBRE,Tlalpan - Municipio Libre,19.36846,-99.14205,01,734
010C1701-TLALPORTALES,Tlalpan - Metro Portales,19.37002,-99.1418,01,735
010C1701-TLALSTACRUZ,Tlalpan - Santa Cruz,19.37064,-99.14171,01,736
010C1701-TLALIBERTAD,Tlalpan - Libertad,19.37229,-99.14143,01,737
010C1701-TLALSNSIMON,Tlalpan - San Simón,19.37357,-99.14126,01,738
010C1701-TLALPASCUALR,Tlalpan - Ing. Pascual O. Rubio,19.37451,-99.14113,01,739
010C1701-TLALRODRIGZ,Tlalpan - Antonio Rodríguez,19.37598,-99.14092,01,740
010C1701-TLALEJ6SMALT,Tlalpan - Eje 6 Sur Cumbres de Maltrata,19.37754,-99.14073,01,741
010C1701-TLALMNATIVIT,Tlalpan - Metro Nativitas,19.38017,-99.14033,01,742
010C1701-TLALRMILLAN,Tlalpan - Ramos Millán,19.38325,-99.13986,01,743
010C1701-TLALCLINIC10,Tlalpan - Clínica 10,19.385720000000006,-99.13945,01,744
010C1701-TLALVILLCORT,Tlalpan - Metro Villa de Cortes,19.38798,-99.1391,01,745
010C1701-TLALAPOSTAL,Tlalpan - Ahorro Postal,19.38871,-99.13901,01,746
010C1701-TLALGPOSTALS,Tlalpan  - Giros Postales,19.38941,-99.13893,01,747
010C1701-TLALUPOSTAL,Tlalpan - Unión Postal,19.391070000000006,-99.13868,01,748
010C1701-TLALCUENCA,Tlalpan - Cuenca,19.3928,-99.13843,01,749
010C1701-TLALEJ4SXOLA,Tlalpan - Eje 4 Sur Xola,19.39426,-99.1382,01,750
010C1701-TLALMXOLA,Tlalpan - Metro Xola,19.39483,-99.1381,01,751
010C1701-TLALTOLEDO,Tlalpan - Toledo,19.39564,-99.13799,01,752
010C1701-TLALCADIZ,Tlalpan - Cádiz,19.39891,-99.13744,01,753
010C1701-TLALSEGOVIA,Tlalpan - Segovia,19.40024,-99.13722,01,754
010C1701-TLALMVIDUCTO,Tlalpan - Metro Viaducto,19.40095,-99.13709,01,755
010C1701-ABADTORIBIOM,San Antonio Abad - Toribio Medina,19.40478,-99.13648,01,756
010C1701-ABADHDAVALOS,San Antonio Abad - Juan Hernández y Dávalos,19.40612,-99.13628,01,757
010C1701-ABADTORQUEM,San Antonio Abad - Torquemada,19.40855,-99.13595,01,758
010C1701-ABADCHABACA,San Antonio Abad - Metro Chabacano,19.40918,-99.1359,01,759
010C1701-ABADJAMATEO,San Antonio Abad - Juan A. Mateos,19.41042,-99.13561,01,760
010C1701-ABADBARCENA,San Antonio Abad - María Roa Bárcenas,19.41152,-99.13544,01,761
010C1701-ABADJCUELLAR,San Antionio Abad - José T. Cuellar,19.4138,-99.13508,01,762
010C1701-ABADGNAJERA,San Antonio Abad - Gutiérrez Nájera,19.41532,-99.13485,01,763
010C1701-ABADMTROABA,San Antonio Abad - Metro San Antonio Abad,19.41601,-99.13475,01,764
010C1701-ABADMFLORES,San Antonio Abad - Manuel M. Flores,19.41638,-99.13469,01,764
010C1701-ABADBOTURINI,San Antonio Abad - Lorenzo Boturini,19.4183,-99.13437,01,765
010C1701-BSNEZAPINO,Base Nezahulacoyotl - José María Pino Suárez,19.42496,-99.13338,01,638
010C1700-MXCUERCOBR,Base Carretera México-Cuernavaca - Caseta de Cobro,19.24094,-99.14734,01,766
010C1700-MXCUERBLANC,Carretera México-Cuernavaca - Puente Blanco,19.24404,-99.14919,01,767
010C1700-MXCUERXICAL,Carretera México-Cuernavaca - Puente Xicalco,19.26018,-99.1642,01,768
010C1700-MXCUERN5MAY,Carretera México-Cuernavaca - 5 de Mayo,19.26446,-99.16551,01,769
010C1700-MXCUERNVIOL,Carretera México Cuernavaca - Puente Violeta,19.26645,-99.16484,01,710
010C1700-TLALJOJUTLA,Tlalpan - Jojutla,19.28322,-99.16458,01,770
010C1700-TLALFERNAND,Tlalpan - San Fernando,19.29003,-99.16213,01,771
010C1700-TLALCENT,Tlalpan - San Fernando Cent.,19.29146,-99.1603,01,772
010C1700-TLALINER,Tlalpan - San Fernando Izq. INER,19.29165,-99.16003,01,772
010C1700-TLALMXOCHIM,Tlalpan - Calz. México-Xochimilco,19.29745,-99.15215,01,692
010C1700-TLALJBOSCO,Tlalpan - San Juan Bosco,19.2981,-99.15124,01,773
010C1700-TLALGTAHUIPU,Tlalpan - Glorieta de Huipulco,19.29886,-99.1499,01,774
010C1700-TLALICEL,Tlalpan - ICEL,19.32168,-99.13749,01,775
010C1700-TLALPTORICO,Tlalpan - Puerto Rico,19.34659,-99.14463,01,776
010C1700-TLALPATINADO,Tlalpan - Patinadores,19.34825,-99.14505,01,777
010C1700-TLALNADADOR,Tlalpan - Nadadores,19.34945,-99.14529,01,778
010C1700-TLALGRALANAY,Tlalpan - Metro General Anaya,19.35281,-99.14491,01,727
010C1700-TLALRCHURUB,Tlalpan - Río Churubusco,19.35564,-99.14403,01,779
010C1700-TLALERMITA,Tlalpan - Ermita,19.35849,-99.14335,01,780
010C1700-TLALERMITL12,Tlalpan - Metro Ermita Linea 12,19.35961,-99.14308,01,781
010C1700-TLALERMITL2,Tlalpan - Metro Ermita Linea 2,19.36182,-99.1427,01,782
010C1700-TLALMONTES,Tlalpan - de los Montes,19.36356,-99.14238,01,783
010C1700-TLALEZAPATA,Tlalpan - Emiliano Zapata,19.36411,-99.14229,01,784
010C1700-TLALMPOLIBRE,Tlalpan - Municipio Libre,19.3679,-99.14165,01,785
010C1700-TLALSUIZA,Tlalpan - Suiza,19.36851,-99.14154,01,786
010C1700-TLALPORTALES,Tlalpan - Metro Portales,19.36969,-99.14137,01,787
010C1700-TLALBRETANA,Tlalpan - BretaNa,19.37432,-99.14068,01,788
010C1700-TLALZACAHUIT,Tlalpan - Zacahuitzco,19.37609,-99.14046,01,740
010C1700-TLALMORELOS,Tlalpan - Morelos,19.37701,-99.14032,01,789
010C1700-TLALAGO,Tlalpan - Lago,19.37852,-99.14011,01,790
010C1700-TLALMNATIVIT,Tlalpan - Metro Nativitas,19.37898,-99.14004,01,791
010C1700-TLAL1MAYO,Tlalpan - 1ro de Mayo,19.38249,-99.13951,01,792
010C1700-TLALVILLCORT,Tlalpan - Metro Villa de Cortes,19.38789,-99.13865,01,745
010C1700-TLALSANTIAGO,Tlalpan - Santiago,19.39146,-99.13816,01,793
010C1700-TLALNAPOLEON,Tlalpan - Napoleon,19.39365,-99.13781,01,794
010C1700-TLALMXOLA,Tlalpan - Metro Xola,19.39504,-99.13764,01,795
010C1700-TLALSTANITA,Tlalpan - Santa Anita,19.39892,-99.137,01,753
010C1700-TLALMVIADUCT,Tlalpan - Metro Viaducto,19.40072,-99.1367,01,755
010C1700-ABAD24BATALL,San Antonio Abad - 24 Batallón de Policia Militar,19.4051,-99.13607,01,796
010C1700-ABADCHABAC,San Antonio Abad - Chabacano,19.40793,-99.13562,01,797
010C1700-ABADCHABACA,San Antonio Abad - Metro Chabacano,19.40956,-99.13526,01,798
010C1700-ABADMTROABA,San Antonio Abad - Metro San Antonio Abad,19.416120000000006,-99.13434,01,764
010C1700-ABADBOTURINi,San Antonio Abad - Lorenzo Boturini,19.41768,-99.13411,01,799
010C1700-ABADIXTLILXO,San Antonio Abad - Fernando de Alva Ixtlilxocitl,19.41917,-99.13388,01,800
010C1700-ABADFRAYSER,San Antonio Abad - Diagonal Fray Servando,19.42372,-99.13419,01,801
010C1700-BSNEZAPINO,Base Nezahualcoyotl-José María Pino Suárez,19.42503,-99.13329,01,802
0100C120-BMUERTO,Base Barranca del Muerto,19.36334,-99.19153,01,803
0100C110-TACUBAYA,Base Tacubaya,19.40161,-99.18887,01,804
0100C110-NCNR11ABRIL,Canario - 11 de Abril,19.39539,-99.1931,01,805
0100C100-PERIFHOLI,Base Periférico - Puente Hollywood,19.45289,-99.22026,01,806
0100C101-PERIFBLVDLU,Periférico - Blvd. de la Luz,19.32505,-99.21432,01,807
0100C101-CNLCHALCO,Base Canal de Chalco,19.30585,-99.08684,01,808
0100C101-PERIFECOLOG,Periférico - Parque Ecológico,19.29848,-99.09422,01,809
0100C101-PERIFCNLNAL,Periférico - Canal Nacional,19.29508,-99.10222,01,810
0100C101-PERIFCUEMAN,Periférico - Cuemanco,19.29455,-99.10347,01,811
0100C101-PERIFTORRECI,Periférico - Hacienda Torrecillas,19.29411,-99.10452,01,812
0100C101-PERIFSAUZAL,Periférico - Sauzales,19.29162,-99.11036,01,813
0100C101-PERIFCAFETLS,Periférico - Eje 3 Oriente Cafetales,19.28954,-99.11526,01,814
0100C101-PERIFVAQUERI,Periférico - Vaqueritos,19.28588,-99.12381,01,815
0100C101-PERIFVAQUE2,Periférico - Vaqueritos 2,19.28484,-99.12737,01,816
0100C101-PERIFBANAMX,Periférico - Centro Banamex,19.28306,-99.13367,01,817
0100C101-PERIFTECMREY,Periférico - Tec de Monterrey,19.28274,-99.13496,01,818
0100C100-PERIFTEPEPAN,Periférico - Tepepan,19.28255,-99.14229,01,819
0100C101-PERIFTEPEPAN,Periférico - Tepepan,19.28286,-99.1414,01,820
0100C101-PERIFESCA,Periférico - ESCA,19.28504,-99.14659,01,821
0100C101-PERIFREHABIL,Periférico - Rehabilitación,19.2891,-99.15045,01,822
0100C101-PERIFPSIQUIA,Periférico - Psiquiatría,19.29147,-99.15224,01,823
0100C101-PERIFCNOREAL,Periférico - Camino Real,19.29326,-99.15361,01,824
0100C101-PERIFTLALPN,Periférico - Calz. de Tlalpan,19.29513,-99.15505,01,825
0100C101-PERIFHUIPULC,Periférico - Huipulco,19.29593,-99.15567,01,826
0100C101-PERIFLEDUC,Periférico - Renato Leduc,19.29665,-99.15622,01,827
0100C101-PERIFCTOAZT,Periférico - Circuito Azteca,19.3014,-99.16175,01,828
0100C101-PERIFGRNSUR,Periférico - Gran Sur,19.302,-99.16558,01,829
0100C101-PERIFMX68,Periférico - México 68,19.30241,-99.1686,01,830
0100C101-PERIFJFKENNE,Periférico - J. F. Kennedy,19.30297,-99.17281,01,831
0100C101-PERIFPEDREGL,Periférico - Villas Pedregal,19.30328,-99.17495,01,832
0100C101-PERIFYOLIZTL,Periférico - Sala Ollin Yoliztli,19.30369,-99.17931,01,833
0100C101-PERIFCEFIRO,Periférico - Céfiro,19.30368,-99.18028,01,834
0100C101-PERIFSELVA,Periférico - Selva,19.30339,-99.18353,01,835
0100C101-PERIFINSURG,Periférico - Av. Insurgentes,19.30313,-99.18594,01,836
0100C101-PERIFPERISUR,Periférico - Perisur,19.30267000000001,-99.19031,01,837
0100C101-PERIFTERES,Periférico - Camino a Santa Teresa,19.30423,-99.19976,01,838
0100C101-PERIFIMAGEN,Periférico - Plaza Imagen,19.30529,-99.20252,01,839
0100C101-PERIFTVAZTEC,Periférico - TV Azteca,19.30646,-99.20877,01,840
0100C101-PERIFTERESA,Periférico - Plaza Santa Teresa,19.30735,-99.21346,01,841
0100C101-PERIFHPEMEX,Periférico - Hospital Pemex,19.30854,-99.21654,01,842
0100C101-PERIFPFP,Periférico - PFP,19.31571,-99.22069,01,843
0100C101-PERIFDIF,Periférico - DIF,19.322370000000006,-99.21817,01,844
0100C101-PERIFBLVDLUZ,Periférico - Blvd. de la Luz,19.30597,-99.20598,01,845
0100C101-PERIFJERON1,Periférico - Plaza San Jerónimo,19.32789,-99.2118,01,846
0100C101-PERIFJERON2,Periférico - Plaza San Jerónimo 2,19.32876,-99.21136,01,847
0100C101-PERIFJERONIM,Periférico - Eje 10 Sur San Jerónimo Lídice,19.33177,-99.20991,01,848
0100C101-PERIFEPADE,Periférico - Fepade,19.33607,-99.20655,01,849
0100C101-PERIFTOLUCA,Periférico - Av. Toluca,19.34029,-99.20284,01,850
0100C101-PERIFTELEVIS,Periférico - Televisa,19.34504,-99.20223,01,851
0100C101-PERIFALTAVIS,Periférico - Altavista,19.34798,-99.20142,01,852
0100C101-PERIFJUZGADS,Periférico - Juzgados,19.35258,-99.20032,01,853
0100C101-PERIFLORES,Periférico - Las Flores,19.35556,-99.19902,01,854
0100C101-PERIFAGUILAS,Periférico - Calz. de las Aguilas,19.35779,-99.19501,01,855
0100C101-PERIFBMUERTO,Periférico - Barranca del Muerto,19.36178,-99.1912,01,856
0100C101-PERIFARCINIE,Periférico - Arciniega,19.36797,-99.19101,01,857
0100C101-PERIFMIXCOAC,Periférico - Mixcoac,19.37057,-99.19153,01,858
0100C101-PERIFCELLINI,Periférico - Eje 7 Sur Benvenuto Cellini,19.37623,-99.19152,01,859
0100C101-PERIFMURILLO,Periférico - Murillo,19.37999,-99.19156,01,860
0100C101-PERIFANTONIO,Periférico - San Antonio,19.38384,-99.19114,01,861
0100C101-PERIFCALL10,Periférico - Calle 10,19.38931,-99.18934,01,862
0100C101-PERIFCALL8,Periférico - Calle 8,19.39007,-99.18913,01,863
0100C100-PERIFCALL4,Periférico - Calle 4,19.39125,-99.18924,01,864
0100C101-PERIFCALL4,Periférico - Calle 4,19.39098,-99.1889,01,864
0100C101-PERIF11ABRL,Periférico -  11 de Abril,19.39516,-99.1887,01,865
0100C101-PERIFOBSERVA,Periférico - Observatorio,19.40269,-99.19197,01,866
0100C101-PERIFMHGO,Periférico - Alcaldía Miguel Hidalgo,19.40634,-99.19198,01,867
0100C101-PERIFCONSTYT,Periférico - Constituyentes,19.41037,-99.19377,01,868
0100C101-PERIFRIACHAP,Periférico - Feria de Chapultepec,19.41273,-99.19337,01,869
0100C101-PERIFPINOS,Periférico - Los Pinos,19.41779,-99.19485,01,870
0100C101-PERIFALENCAS,Periférico - Alencastre,19.42013,-99.19515,01,871
0100C101-PERIFREFORM,Periférico - Paseo de la Reforma,19.43001,-99.20553,01,872
0100C101-PERIFPALMAS,Periférico - Paseo de las Palmas,19.43197,-99.20811,01,873
0100C101-PERIFMAZARIK,Periférico - Masaryk,19.43368,-99.21002,01,874
0100C101-PERIFHORACIO,Periférico - Horacio,19.43571,-99.21218,01,875
0100C101-PERIFEJNAL,Periférico - Ejército Nacional,19.43824,-99.21371,01,876
0100C101-BASE4CNOS,Base Cuatro Caminos,19.45168,-99.21955,01,877
0100C100-CNLCHALCO,Base Periférico Canal de Chalco,19.30387,-99.08736,01,878
0100C100-PERIFPRQECOL,Periférico -Parque Ecológico,19.29765,-99.09407,01,879
0100C100-PERIFCUEM2,Periférico - Cuemanco 2,19.29465,-99.10193,01,880
0100C100-PERIFCUEMAN,Periférico - Cuemanco,19.29363,-99.10433,01,881
0100C100-PERIFCAFETLS,Periférico - Cafetales,19.28807,-99.11739,01,882
0100C100-PERIFVAQUE2,Periférico - Vaqueritos 2,19.28509,-99.12459,01,883
0100C100-PERIFVAQUERT,Periférico - Vaqueritos,19.28391,-99.12873,01,884
0100C100-PERIFTECMREY,Periférico - Tec de Monterrey,19.28289,-99.13242,01,885
0100C100-PERIFESCA,Periférico - ESCA,19.2844,-99.14656,01,886
0100C100-PERIFINE,Periférico - INE,19.2887,-99.15079,01,887
0100C100-PERIFCARDIOL,Periférico - Cardiología,19.29109,-99.15262,01,888
0100C100-PERIFTLALPN,Periférico - Tlalpan,19.29545,-99.15596,01,889
0100C100-PERIFLEDUC,Periférico - Renato Leduc,19.29706,-99.15721,01,890
0100C100-PERIFGRNSUR,Periférico - Gran Sur,19.30121,-99.16376,01,891
0100C100-PERIF10OTE,Periférico - 10 Oriente,19.30186,-99.16858,01,892
0100C100-PERIFOTE3,Periférico - Oriente 3,19.30244,-99.1729,01,893
0100C100-PERIFJFKENNE,Periférico - J. F. Kennedy,19.30271,-99.17482,01,894
0100C100-PERIFYOLIZTL,Periférico - Sala Ollin Yoliztli,19.30315,-99.17881,01,895
0100C100-PERIFCUICUIL,Periférico - Piramide Cuicuilco,19.3031,-99.18144,01,896
0100C100-PERIFINSURG,Periférico - Av. Insurgentes,19.30254,-99.18686,01,897
0100C100-PERIFPERISUR,Periférico - Perisur,19.30224,-99.18937,01,898
0100C100-PERIFTERESA,Periférico - Camino a Santa Teresa,19.30267000000001,-99.19811,01,899
0100C100-PERIFHROYAL,Periférico - Hotel Royal,19.30479,-99.20264,01,900
0100C100-PERIFBLVDLUZ,Periférico - Blvd. de la Luz,19.30546,-99.20606,01,901
0100C100-PERIFTVAZTEC,Periférico - TV Azteca,19.30627,-99.21037,01,902
0100C100-PERIFHPEMEX,Periférico - Hospital de Pemex,19.30839,-99.21725,01,903
0100C100-PERIFOAXACA,Periférico - Oaxaca,19.31573,-99.22124,01,904
0100C100-PERIFCABRERA,Periférico - Luis Cabrera,19.32122,-99.2208,01,905
0100C100-PERIFDIF,Periférico - DIF,19.3226,-99.21881,01,906
0100C100-PERIFPCIVIL,Periférico - Protección Civil,19.32632000000001,-99.21355,01,907
0100C100-PERIFTARASQ2,Periférico - Tarasquillo 2,19.32859,-99.21205,01,908
0100C100-PERIFTARASQU,Periférico - Tarasquillo,19.32955,-99.21156,01,909
0100C100-PERIFJERONIM,Periférico - San Jerónimo,19.33223,-99.21055,01,910
0100C100-PERIFINDEPEN,Periférico - Teatro Independencia,19.33424,-99.209,01,911
0100C100-PERIFEPADE,Periférico - Fepade,19.33707,-99.206,01,912
0100C100-PERIFTOLUCA,Periférico - Av. Toluca,19.34082,-99.20323,01,913
0100C100-PERIFTELEVIS,Periférico - Televisa,19.34561,-99.20258,01,914
0100C100-PERIFDESIERT,Periférico - Desierto de los Leones,19.34728,-99.20224,01,915
0100C100-PERIFALTAVIS,Periférico - Altavista,19.34922000000001,-99.20159,01,916
0100C100-PERIFJUZGAD,Periférico - Juzgados,19.35257,-99.20079,01,853
0100C100-PERIFLORES,Periférico - Las Flores,19.35676,-99.19856,01,917
0100C100-PERIFAGUILAS,Periférico - Las Aguilas,19.3583,-99.19509,01,918
0100C100-PERIFBMUERTO,Periférico - Barranca del Muerto,19.36391,-99.19147,01,919
0100C100-PERIFMGMZ,Periférico - La Merced Gómez,19.36805,-99.19157,01,920
0100C100-PERIFPLATERO,Periférico - Plateros,19.37098,-99.19202,01,921
0100C100-PERIFMOLINOS,Periférico - Molinos,19.37432,-99.19231,01,922
0100C100-PERIFCELLINI,Periférico - Benvenuto Cellini,19.37636,-99.19205,01,923
0100C100-PERIFMURILLO,Periférico - Murillo,19.37984,-99.19196,01,860
0100C100-PERIFANTONIO,Periférico - San Antonio,19.38377,-99.19165,01,924
0100C100-PERIFCOSTCO,Periférico - Costco,19.3877,-99.1902,01,925
0100C100-PERIFCALL10,Periférico - Calle 10,19.3896,-99.18967,01,862
0100C100-PERIF11ABRIL,Periférico - 11 de Abril,19.39528,-99.18918,01,926
0100C100-PERIFJALISCO,Periférico - Av. Jalisco,19.39761,-99.19024,01,927
0100C100-PERIFCANARIO,Periférico - Canarios,19.39953,-99.19261,01,928
0100C100-PERIFOBSERVA,Periférico - Av. Observatorio,19.4037,-99.19255,01,929
0100C100-PERIFCONSTYT,Periférico - Av. Constituyentes,19.40973,-99.19434,01,930
0100C100-PERIFERIACHA,Periférico - Feria de Chapultepec,19.41282,-99.19391,01,931
0100C100-PERIFALENCAS,Periférico - Alencastre,19.42262,-99.19904,01,932
0100C100-PERIFTSPETRO,Periférico - Fuentes de Petróleo,19.42445,-99.20095,01,933
0100C100-PERIFPALMAS,Periférico - Palmas,19.43162,-99.20912,01,934
0100C100-PERIFHORACIO,Periférico - Horacio,19.43577,-99.21283,01,935
010C1961-RNCONFRMREZ,Rincón Gallardo - Gral. F. Ramírez,19.40823,-99.1925,01,936
010C1961-EGUIAROCHA,Gob. Agustín Vicente Eguia - Gral. Sostenes Rocha,19.40807,-99.19125,01,937
010C1961-VASCEJ4S,Maestro José Vasconcelos - Eje  4 Sur Gob. Agustín Vicente Eguia,19.40823,-99.18432,01,938
010C1961-CANOESTEVA,Juan Cano - Gobernador Ignacio Esteva,19.40978,-99.18348,01,939
010C1961-SANTOSTORNE,Pedro Antonio de los Santos - Tornel,19.41169,-99.18261,01,940
010C1961-SNTSPEDRAZA,Pedro Antonio de los Santos - Gómez Pedraza,19.41313,-99.18199,01,941
010C1961-IZARAGUACLNT,Calz. Ignacio Zaragoza - Agua Caliente,19.40709,-99.07312,01,942
010C1961-CALL1LAUREL,Calle 1 - Laurel,19.40568,-99.06955,01,943
010C1960-BALNOLIMPICO,Base Balneario Olímpico,19.41085,-99.069,01,944
010C1960-GRAFCALL1,Talleres Gráficos - Calle 1,19.41342,-99.06892,01,945
010C1960-GRAFCOMUNAL,Talleres Graficos - Comunal,19.41371,-99.06995,01,946
010C1960-LEBRILMATEOS,Miguel Lebrija - Adolfo López Mateos,19.41495,-99.07463,01,947
010C1960-AVCHAPULTE,Av. Chapultepec - Metro Chapultepec,19.42009,-99.17709,01,948
010C1960-VASCEJ2SJESC,Maestro José Vasconcelos - Eje 2 Sur Juan Escutia,19.41654,-99.17894,01,949
010C1960-VASCREYES,Maestro José Vasconcelos - Alfonso Reyes,19.41106,-99.18224,01,950
010C1960-MORANVASCON,Gral. José Morán - Maestro José Vasconcelos,19.40936,-99.18392,01,951
010C1960-MORANPRQLIRA,Gral. José Morán - Parque Lira,19.40913,-99.19047,01,952
010C1960-PERIFERICO,Base Periférico,19.40901,-99.19354,01,953
010C1951-EJ3OLLPARDO,Eje 3 Oriente Francisco del Paso y Troncoso - Luis L. Pardo,19.4173,-99.11259,01,954
010C1951-BOTULPAVIA,Lorenzo Boturini - Lázaro Pavia,19.41688,-99.11514,01,955
010C1951-BOTUCUCURPE,Lorenzo Boturini - Cucurpe,19.41687,-99.11713,01,956
010C1951-BOTUCALL1906,Lorenzo Boturini - Calle 1906,19.41687,-99.11939,01,957
010C1951-BOTUCUNION,Lorenzo Boturini  - Congreso de la Unión,19.4169,-99.12082,01,958
