nom_estab,codigo_act,nombre_act,alcaldia,latitud,longitud
FMC OFICINAS CORPORATIVAS CDMX,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Benito Juárez,19.36367613,-99.18236719
GRUPO MEDICO PEDIATRICO,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Miguel Hidalgo,19.42350083,-99.20608839
HOSPITAL DE HEMODIALISIS,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Cuauhtémoc,19.41695565,-99.14607467
HOSPITAL DE LA VISTA,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Iztapalapa,19.38423574,-99.02283919
INSTITUTO DE CIRUGIA ESTETICA,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Cuauhtémoc,19.41347304,-99.1706607
INSTITUTO DE OFTALMOLOGIA,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Cuajimalpa de Morelos,19.35776829,-99.28319501
LABORATORIOS CLINICOS NEZAHUALCOYOTL,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Venustiano Carranza,19.43881656,-99.09170019
LASER OCULAR LOMAS,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Miguel Hidalgo,19.42750445,-99.20450604
MEDAE LIFE SCIENCE,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Miguel Hidalgo,19.43716732,-99.18417209
OMNI LASER,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Benito Juárez,19.38576352,-99.15965638
PERFECT SKINN DERMATOLOGICAL TREATMENT,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Cuauhtémoc,19.43586563,-99.16684034
REACTIVOS Y QUIMICOS,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Gustavo A. Madero,19.4838623,-99.14814205
SERVICURA,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Cuauhtémoc,19.42320585,-99.15376767
SOPORTE RENAL INTEGRAL,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,Tlalpan,19.29478439,-99.16155411
UNIDAD DE HEMODIALISIS RENAL CENTER LIFE,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,La Magdalena Contreras,19.32373411,-99.24570291
CENTRO DE SALUD SANTA CRUZ ACALPIXCA TII,621492,Otros centros del sector público para la atención de pacientes que no requieren hospitalización,Xochimilco,19.24588152,-99.0683658
CLINICA DE ESPECIALIDADES CENTRO DE CIRUGIA AMBULATORIA Y DE OCTUBRE,621492,Otros centros del sector público para la atención de pacientes que no requieren hospitalización,Gustavo A. Madero,19.4870563,-99.13407371
UNIDAD MEDICA DE ATENCION AMBULATORIA UMAA 42,621492,Otros centros del sector público para la atención de pacientes que no requieren hospitalización,Cuajimalpa de Morelos,19.36491352,-99.29288715
113 LABORATORIO MEDICO DEL CHOPO SUCURSAL ARENAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.28034031,-99.13794991
ACCES SALUD,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.44243781,-99.16282815
AGRICOLA ORIENTAL 1 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.39459648,-99.07285341
ALMACEN CENTRAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.37100652,-99.01518936
ALMACEN DE LABORATORIO BEST,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.32752267,-99.07257223
ALPHA LABORATORIOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.28607721,-99.228859
ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.42229939,-99.05686472
ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.46451161,-99.11221879
ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.37582965,-99.20376296
ANALISIS CLINICOS DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.26004292,-99.103845
ANALISIS CLINICOS DEL DR SIMI,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37764073,-99.14247731
ANALISIS CLINICOS DEL DR SIMI CUAJIMALPA 2,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.35629288,-99.29928981
ANALISIS CLINICOS DEL DR SIMI HUIPULCO 2,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.29738338,-99.15158754
ANALISIS CLINICOS DEL DR SIMI INSURGENTES 2,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.40908936,-99.16734362
ANALISIS CLINICOS DEL DR SIMI IZTACALCO 2,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.38446837,-99.09455142
ANALISIS CLINICOS DEL DR SIMI IZTAPALAPA1,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.34936471,-99.01151765
ANALISIS CLINICOS DEL DR SIMI MOCTEZUMA 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.42820501,-99.10778896
ANALISIS CLINICOS DEL DR SIMI NIÑOS HEROES 1 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.41660983,-99.15107025
ANALISIS CLINICOS DEL DR SIMI OBSERVATORIO 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.39997562,-99.21095483
ANALISIS CLINICOS DEL DR SIMI TLAHUAC 2,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.28810475,-99.00583831
ANALISIS CLINICOS DEL DR.SIMI,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.2808157,-99.12406156
ANALISIS CLINICOS KITZCELL,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.25137117,-99.05253966
ANALISIS CLINICOS SAN RAFAEL,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.43782965,-99.15531023
ANALISIS CLINICOS Y GABINETES LA PIEDAD,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.38281075,-99.14983472
ARRI LABORATORIOS DE DIAGNOSTICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.31224093,-99.16459183
ASESORIA MEDICA RADIOLOGICA Y FARMACEUTICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.42969125,-99.16039932
ASESORIA MEDICA RADIOLOGICA Y FARMACEUTICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.43672439,-99.14956998
AV JALISCO 1 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.40059788,-99.1879386
AXIS CLINICALS LATINA,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.47312406,-99.13189615
AZCAPOTZALCO 1 F652,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48500223,-99.18563422
BALANCEMED,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.4530963,-99.05257953
BARREDA Y ASOCIADOS RADIOLOGIA E IMAGEN,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.41753932,-99.15600348
BERTOAL LABORATORIO DE ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35779359,-99.12244357
BIO GENETICA EUGENIO SUE,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43778108,-99.19371457
BIO SALUD CENTRO DE DIAGNOSTICO LABORATORIO CLINICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.36449699,-99.28726911
BIOGEMINIS,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.47222471,-99.12728338
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.35893394,-99.27110146
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.34682429,-99.18896801
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37270999,-99.17472678
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.41840809,-99.17210592
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43451258,-99.18730962
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.42541953,-99.20373144
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.42350036,-99.20482091
BIOMEDICA DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.39422599,-99.23956015
BIOMEDICA DE REFERENCIA SUCURSAL BOSQUES,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.38558054,-99.26584277
BIOMEDICA DE REFERENCIA SUCURSAL CHAMIZAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.38483083,-99.26611966
C T SCANNER DEL SUR,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.34418531,-99.18917979
CAFETALES 1 F390,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.31097333,-99.11067165
CALLE 7 1 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.41152775,-99.05714136
CARPERMOR CA METROPOLITANO,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.43555595,-99.16628386
CAT CHOPO CENTRO DE ATENCION A CLIENTES,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.44617073,-99.15557145
CEDIRAMA DIGITAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.29441805,-99.15655166
CEDIRAMA DIGITAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.42930674,-99.21566614
CENTRAL ADN,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.44205169,-99.21382907
CENTRO 1 2,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.43040697,-99.13459557
CENTRO BIOMEDICO DE DIAGNOSTICO,621511,Laboratorios médicos y de diagnóstico del sector privado,La Magdalena Contreras,19.31825117,-99.24667489
CENTRO COMUNITARIO SANTIAGO CUSMANO LABORATORIO DE ANALISIS CLINICOS MADICARELAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.3796076,-99.22992822
CENTRO DE DIAGNOSTICO MEDICO QUIRURGICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.36064898,-99.11073601
CENTRO ODONTOLOGICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35393564,-99.07381718
CHOPO,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.49438951,-99.13409846
CIDVID INVESTIGACION BIOMEDICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.39484731,-99.17193896
CLINICA DE DIAGNOSTICO MATERNO FETAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.436759,-99.2101925
CLINICA DE DISPLACIAS DETECCION DE CANCER CERVICO UTERINO,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.27049742,-98.99596405
CLINICA DE ESPECIALIDADES SELECTA LABORATORIO CLINICO SANTA ANA,621511,Laboratorios médicos y de diagnóstico del sector privado,Milpa Alta,19.21206764,-98.99648663
CLINICA GRIC,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.38014494,-99.08714829
CLINICA INTEGRAL DOISY,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.3695674,-99.18289687
CLINICA RADIOLOGICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.33236667,-99.13993826
CONSULTORIO,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.40859119,-99.16927457
CONSULTORIO MEDICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.44696858,-99.21716392
CONSULTORIO MEDICO FAMULU,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.39477388,-99.08130817
CONSULTORIO MEDICO JORNADA DEL DOCTOR BIENESTAR,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.26209355,-99.11298115
CONSULTORIO MEDICO SILOE,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.31292242,-99.04031805
CONSULTORIO RADIACION Y DOSIMETRIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35075127,-99.06174358
CONSULTORIO ULTRASONIDO MEDICO ESPECIALIZADO,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.40191623,-99.11395715
COVID EXPRESS,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.40672757,-99.17271188
CT SCANNER DE MEXICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.42170734,-99.16639014
CT SCANNER LOMAS ALTAS,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.39440461,-99.23954454
DAR SOS LAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.40490522,-99.16738423
DARLAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.39464949,-99.16785062
DENTISTA EDD,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.39509148,-99.14147081
DEUNTEN MEDICAMENTOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.38522411,-99.18563059
DIAGNOSTICA JR,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.33559116,-99.0645809
DIAGNOSTICO CLINICO IZCALLITIUH,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.30753416,-99.06758897
DIAGNOSTICO DENTOFACIAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.35197319,-99.14510303
DIAGNOSTICO ENZIMATICO Y MOLECULAR,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.4462887,-99.16336915
DIAGNOSTICO ESPECIALIZADO PGMLABS,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.39859319,-99.18484843
DIAGNOSTICOS MEDICOS DE CALIDAD,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.48291011,-99.11621777
DIAGNOVA LABORATORIOS S. DE R.L.,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48277661,-99.21501907
DIGYFEM,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43502002,-99.18409794
DOCTOR CRISTIAN ROGELIO BARRIOS GANADO,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.41571784,-99.09640641
DRD DIAGNOSTICO 3D,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.42220917,-99.16263144
DRD DIAGNOSTICO 3D,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37251059,-99.15835984
DRD DIAGNOSTICO 3D,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.50360589,-99.15568472
DRD DIAGNOSTICO 3D,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.29682819,-99.13115697
DURSA,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48327831,-99.2141095
DXLAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.40158908,-99.1601294
EJE CENTRAL 1 2,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.42153997,-99.14290229
ELAM LABORATORIOS GRUPO MEXICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.43873676,-99.08004278
ERMITA 1 3,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.35780013,-99.12436535
ESTACIONAMIENTO DE LABORATORIOS XOTEPINGO,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.32674125,-99.13887089
FARMACLINIC ACUEDUCTO,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.52695767,-99.15745247
FARMACLINICLAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.54237133,-99.1525311
FARMAINMUNE,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48385688,-99.19878316
FUNDACION LUIS PATEUR,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.45110846,-99.15721566
FUNDACION PARA EL DESARROLLO DEL CEREBRO,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.36929924,-99.14947737
GABINETE CLINICO YASOL,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.35593725,-99.29658677
GABINETE RADIOLOGICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48635994,-99.18528787
GENOS MEDICA CENTRO ESPECIALIZADO EN GENETICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.41686612,-99.15874915
GRUPO CASTRO EN IMAGEN DE ALTA ESPECIALIDAD,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.29301641,-99.15849145
GRUPO DAJOS FARMACIA Y LABORATORIO,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.46679747,-99.09927842
GRUPO GENOMICA MOLECULAR,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.4472749,-99.18234606
GRUPO MEDICO HEMATOLI,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48041732,-99.18388984
GRUPO MEDICO SHIMA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.36964808,-99.29390313
GRUPO MEDICO SIERRA NEVADA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.42227019,-99.21882953
GRUPO MEDICO SONODIAGNOSTICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.48856223,-99.12731158
GUERRERO 1 0,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.44508421,-99.14250256
HABANA LABORATORIOS DE ANALISIS,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48934637,-99.18408995
HOMES LAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.43549281,-99.15566018
HUELLA GENICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.4067005,-99.16124392
IDL LABORATORIO DE ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37783355,-99.16091072
IMAGEN DENTAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.28639104,-99.18561079
IMAGEN RADIOGRAFIA DIGITAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.25792194,-99.10449197
IMAGENUS COYOACAN,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.3611263,-99.16298036
IMAGENUS POLANCO,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43309539,-99.19752874
IMEDI CENTRO RADILOGICO ANALISIS CLINICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37277515,-99.18757408
IMEDI CENTRO RADIOLOGICO Y ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.41960447,-99.17430803
IMEDI CENTRO RADIOLOGICO Y ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.31643269,-99.12652963
INMUNO Q,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.3766852,-99.17191337
INMUNOMEDI,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.4025349,-99.13929741
INSTITUTO DE DESARROLLO E INOVACION EN FISIOLOGIA RESPIRATORIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.40899546,-99.17930201
INVESTIGACION MEDICA APLICADA,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37195396,-99.17750499
JARDIN BALBUENA 1 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.41870674,-99.10621264
JC LABORATORIOS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.39202992,-99.07420269
JM CLINICA LAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.34214113,-99.28037477
L M P AZTECAS,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.32921717,-99.15454115
L.M.P. BBVA PARQUE POLANCO,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.4414113,-99.18343998
L.M.P. DIVISION DEL NORTE,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.35326899,-99.15169124
L.M.P. ERMITA,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35572511,-99.10301308
L.M.P. PLAZA INN,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.3518381,-99.18620415
LA PLAZA SALUD,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.4505758,-99.15650609
LA VILLA 1 1,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.48550948,-99.11936308
LABIOMOLA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43510827,-99.17716688
LABIOMOLA,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.4015857,-99.15044833
LABOATORIO DEL ANGEL,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.44936164,-99.06088656
LABORATIOS SANTA LUCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.43964159,-99.11571662
LABORATIRIO DE DIAGNOSTICO INVESTIGACION CIENTIFICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.44231099,-99.1582607
LABORATORIO,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.44225949,-99.08660704
LABORATORIO,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.31115886,-99.07058001
LABORATORIO ACCULAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.26204929,-99.10571867
LABORATORIO AGE,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.25553113,-99.05902867
LABORATORIO ALFA,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.32665614,-99.25951004
LABORATORIO ALFA OMEGA,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.47457766,-99.08583172
LABORATORIO ALMER,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35674575,-99.09747219
LABORATORIO ALVA-LAV,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.27256031,-99.1732636
LABORATORIO ANALISIS CLINICOS CLINICA Y BACTERIOLOGIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.45874677,-99.13465557
LABORATORIO ANALIZA,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.32372953,-99.26355852
LABORATORIO AZAAMAR DIAGNOSTIC,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.30724869,-99.15360183
LABORATORIO BAGC,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.35800224,-99.12946055
LABORATORIO BIO-TEKAX,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35244473,-99.0638046
LABORATORIO CAM,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.45301942,-99.07582428
LABORATORIO CENTENARIO,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.3564908,-99.23966485
LABORATORIO CLINICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.41569292,-99.1598439
LABORATORIO CLINICO ABO,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.51967403,-99.15530624
LABORATORIO CLINICO ADC,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.4771262,-99.07967182
LABORATORIO CLINICO ADS,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.27115293,-99.1739921
LABORATORIO CLINICO AL,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.29615605,-99.01605378
LABORATORIO CLINICO AMAYA,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.28589127,-99.18695828
LABORATORIO CLINICO ANALISIS CLINICOS KEME,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.22479677,-98.96194575
LABORATORIO CLINICO ANALIZA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.34292856,-99.28031502
LABORATORIO CLINICO ARCA,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.2725332,-99.00493629
LABORATORIO CLÍNICO CENTRAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.45872071,-99.16901735
LABORATORIO CLINICO COAPA,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.28743411,-99.18515163
LABORATORIO CLINICO DE CONFIANZA,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.31454296,-99.16479742
LABORATORIO CLINICO DURAN,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.39452787,-99.04920315
LABORATORIO CLINICO DURAN,621511,Laboratorios médicos y de diagnóstico del sector privado,Milpa Alta,19.21936607,-98.99298254
LABORATORIO CLINICO ENSAYOS Y TAMIZAJES DE MEXICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.44373286,-99.19069078
LABORATORIO CLINICO FLORES,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.53327827,-99.14177688
LABORATORIO CLINICO HEMATOLOGICO SIN NOMBRE,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37866087,-99.16057804
LABORATORIO CLINICO HISELAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.376256,-99.07634931
LABORATORIO CLINICO IMAGEN CLINICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.39022924,-99.15659697
LABORATORIO CLINICO IQAP,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.35640906,-99.15483724
LABORATORIO CLINICO JENNER,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.47234705,-99.07949804
LABORATORIO CLINICO JENNER,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.40411582,-99.06798238
LABORATORIO CLINICO JENNER,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.2659179,-99.11420114
LABORATORIO CLINICO JENNER SUCURSAL ROJO GOMEZ,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.3559689,-99.08619564
