stop_id,stop_name,grupo_stop_id
05134A1-TETEOCOTLA,Carretera Federal a Cuernavaca - Km 33 Teteocotla,5007
05134A0-KM32,Carretera Federal a Cuernavaca - Km 32.6,5008
05134A1-KM32,Carretera Federal a Cuernavaca - Km 32.6,5008
05134A1-OYAMEYO,Carretera Federal a Cuernavaca - Oyameyo,5009
05134A0-OYAMEYO,Carretera Federal a Cuernavaca - Oyameyo,5009
05134A1-31CNOAJUSCO,Carretera Federal a Cuernavaca - Km 31 Camino Antiguo al Ajusco,5010
05134A1-KM305,Carretera Federal a Cuernavaca - Km 30.5,5011
05134A0-KM30GASOLINE,Carretera Federal a Cuernavaca - Km 30.5 Gasolineria,5011
05134A1-KM30,Carretera Federal a Cuernavaca - Km 30,5012
05134A0-KM29AHUACATI,Carretera Federal a Cuernavaca - Km 29.5 Ahuacatitla,5012
0500691-CARRCUER27,Carretera Federal a Cuernavaca - Km 27.5,5013
0500690-CUERNAKM27,Carretera Federal a Cuernavaca - Km 27.5,5013
05134A1-KM28CNOSANTA,Carretera Federal a Cuernavaca - Km 28 Camino a Santana,5013
05134A0-KM31CNOAJUSC,Carretera Federal a Cuernavaca - Km 31 Camino Antiguo al Ajusco,5014
05134A0-KM33,Carretera Federal a Cuernavaca - Km 33,5015
05134A0-CARRFEDCUERN,Carretera Federal a Cuernavaca,5016
05134A0-CUERCIRCUNVA,C. C. Parres - Carretera Federal a Cuernavaca y Circunvalación,5017
05121A1-TENSIONFCAMP,Alta Tensión - Flor de Campo,5018
05121A0-TENSIONFCAMP,Alta Tensión - Flor de Campo,5018
05121A0-GERANIOTORRE,Calle Geranio - Av. de las Torres,5019
05121A1-GERANIOTORRE,Calle Geranio - Av. de las Torres,5019
05121A1-MARGARITASTO,Calle Margaritas - Av. de las Torres,5020
05121A0-MARGARTSTOR,Calle Margaritas - Av. de las Torres,5020
05121A1-AMAPOLTANQUE,Cda. Amapola - Av. de los Tanques,5021
05121A0-AMAPOLATANQU,Cerrada Amapola - Av. de los Tanques,5021
05121A1-CLAZOTANQUES,Av. Carlos Lazo - Av. de los Tanques,5022
05121A0-CLAZOTANQUES,Av. Carlos Lazo - Av. de los Tanques,5022
05121A1-GLACIARPABLO,Glaciar - Calle San Pablo,5023
05121A1-GLACIARMAISAB,Glaciar - Residencial María Isabel,5024
05121A1-SEMINARIOTOLU,Cda. Seminario - Av. Toluca,5025
05121A1-JUANIXTAPANTO,Cda. Loma de los Juanes  - Av. Torres Ixtapantongo,5026
05121A1-TOLUCAZAMORA,Av. Toluca - Zamora,5027
05121A1-ACAMBAROTOL,Calle Acámbaro - Av. Toluca,5028
05121A1-ACAPLCSALVAT,Antiguo Camino a Acapulco - Salvatierra,5029
05121A1-TELEVISANGEL,Televisa - San Ángel,5030
05121A0-ACAPULCMATEO,Cda. de Acapulco - Blvd. Adolfo López Mateos,5030
0501160-CNODSTLEON,Camino al Desierto de los Leones,5031
05116A0-CRACOVIASU,Cracovia Sumesa,5031
05013A0-CNODTOLEONE,Camino al Desierto de los Leones,5031
05121A1-CNODTOLEONS,Camino al Desierto de los Leones,5031
0501161-AVALTAVISTA,Av. Altavista,5031
05013A1-BARRAMUERTO,Barranca del Muerto,5032
05121A1-MBARRANMUER,Metro Barranca del Muerto,5032
05121A1-INSURMIXCOAC,Insurgentes Sur - Río Mixcoac,5033
05001D0-JMRINSURGNTS,José María Rico y Eje 8 sur - Insurgentes,5033
0501201-AVINSURGENTES,Av. Insurgentes,5033
0501200-OSO,Oso,5033
05001D1-JMRNICOSNJUA,Eje 8 Sur José María Rico - Nicolas San Juan,5034
05121A1-UNIVERPOPOCA,Universidad - Popocatepetl,5034
05052C0-EJ8PPUNIVERS,Eje 8 Popocatepetl - Av. Universidad,5034
05121A1-UNIVERSDDCHO,Av. Universidad - Laboratorios Chopo Universidad,5035
05121A0-TNALMZAPATA,Terminal Metro Zapata,5036
0501201-ADOLFPRIETO,Adolfo Prieto,5037
05121A0-JMRICOPRIETO,José María Rico - Adolfo Prieto,5037
05121A0-MIXCOACANGEL,Cto. Int. Río Mixcoac - del Ángel,5038
05001D0-MXCGALICIA,Av. Río Mixcoac - Galicia,5038
0501160-AVREVOLUCION,Av. Revolución,5039
05121A0-ALTAVSTFLORE,Altavista - Las Flores,5039
05121A0-DIEGORIVERA,Diego Rivera,5040
05116A1-DIEGORIVERA,Diego Rivera,5040
05116A1-REFORMA,Reforma,5041
05121A0-ALTAVSTREFOR,Altavista - Reforma,5041
05121A0-JALAPAQRO,Jalapa - Calle Querétaro,5042
05121A0-AJUSCOROMUL,Ajusco - Rómulo O'Farril,5043
05121A0-FERROCUERNA,Ferrocarril de Cuernavaca,5044
05121A0-IXTAPANTONGO,Glaciar - Ixtapantongo,5045
05121A0-GLACIARMAISAB,Glaciar - Residencial María Isabel,5046
05121A0-GLACIARPEDRO,Glaciar - Calle San Pedro,5047
05121A0-NABORGLACIAR,Calle Doctor Nabor Carrillo Flores - Glaciar,5048
05121A0-RIOSELIZONDO,Roberto Ríos Elizondo,5049
05034B1-UPTELIZONDO,Autopista Urbana Poniente - Roberto Ríos Elizondo,5049
0500690-CUERMARGARIT,Carretera Federal a Cuernavaca - Km 30.5 Las Margaritas,5050
0500691-CARRMARGARIT,Carretera Federal a Cuernavaca - Km 30.5 Las margaritas,5050
0500691-MARGARITAS,Carretera Federal a Cuernavaca - Las Margaritas,5051
0500690-CARRMARGARIT,Carretera Federal a Cuernavaca - Las Margaritas,5051
0500690-ANACAHUITA,Carretera Federal a Cuernavca - Km 30.3 Anacahuita,5052
0500691-CARRANACAHUI,Carretera Federal a Cuernavaca - Km 30.3 Anacahuita,5052
0500691-ANACAHUITA,Carretera Federal a Cuernavaca - Anacahuita,5053
0500690-CARRANACAHUI,Carretera Federal a Cuernavaca - Anacahuita,5053
0500690-CARRELCANTIL,Carretera Federal a Cuernavaca - El Cantil,5054
05134B1-AVCANTIL,Av. El Cantil,5054
0500691-CUERELCANTIL,Carretera Federal a Cuernavaca - El Cantil,5054
0500691-CUERAJUSCO,Carretera Federal a Cuernavaca - Km 25.5 México Ajusco,5055
0501341-KM255AVMX,Kilometro 25.5 Av. México,5055
0501340-KM255,Kilometro 25.5,5055
0500690-CUER25AJUSCO,Carretera Federal a Cuernavaca - Km 25.5 México Ajusco,5055
05134B1-AVMXAJUSCO,Av. México Ajusco,5056
0501340-KM245,Kilometro 24.5,5056
0500691-CUERTERRAZAS,Carretera Federal a Cuernavaca - Km 24.5 Terrazas,5056
0500690-CUE24TERRAZA,Carrtera Federal  a Cuernavaca - Km 24.5 Terrazas,5056
0500691-HIPOCAMPO,Hipocampo,5057
0500690-HIPOCAMPO,Hipocampo,5057
05134D0-CLAVELITO,Clavelito,5057
05134B1-FHIPOCAMPO,Frente a Hipocampo,5057
0501340-KM235,Kilometro 23.5,5057
0500691-TIJUAMALOAPAN,Carretera Federal a Cuernavaca - Tijuamaloapan,5058
0500690-TIJUMALOAPAN,Carretera Federal a Cuernavaca - Tijuamaloapan,5058
05134D1-KM235,Km 23.5,5059
05134D0-KM21,Kilometro 21,5059
0500691-CUERTLATEMPA,Carretera Federal a Cuernavaca - Tlatempa,5059
0500690-TLATEMPA,Carretera Federal a Cuernavaca - Calle Tlatempa,5059
0500691-CRUZBLANCMOR,Cruz Blanca - Prol. Morelos,5060
0500690-CURZBLANCMOR,Cruz Blanca - Prol. Morelos,5060
0501341-SANANDRES,San Andres,5061
0501340-XICHITLA,Xochitla,5061
0500691-CUARXOCHITLA,Carretera Federal a Cuernavaca - Xochitla,5061
0500691-RINCPASEOJUAN,Rinconada Paseo de San Juan,5062
0501320-RINCNDSANJUAN,Carretera Federal a Cuernavaca - Rinconada Paseo de San Juan,5062
0500691-SANBORNSHOSP,Sanborns - Hospitales,5063
0500690-CLAVELITO5MAY,Carretera Federal a Cuernavaca - El Clavelito antes de 5 de Mayo,5064
0501340-CLAVELITO,El Clavelito,5064
0501341-CLAVELITO,Clavelito,5064
05017F0-CDRLROSAS,Cedral - Cerrada de las Rosas,5065
05002A1-CEDRALDFRAG,Cedral - David Fragoso,5065
05017F1-CDRLDFRAGOS,Cedral - David Fragoso,5065
05002A0-CEDRALPARAISO,Calle Cedral - Av. del Paraíso,5066
05002A1-CEDRALPARAIS,Calle Cedral - Av. del Paraíso,5066
05017F1-CDRLAVPARAIS,Cedral - Av. del Paraíso,5066
05002A0-SNPEDROMART,Antiguo Camino a San Pedro Mártir - San Pedro Mártir,5067
05002A1-SANPEDROMAR,Antiguo Camino a San Pedro Mártir - San Pedro Mártir,5067
05002A1-PEDROMOCAMP,Antiguo Camino a San Pedro Mártir - Melchor Ocampo,5068
05002A0-PEDROMOCAMP,Antiguo Camino a San Pedro - Calle Melchor Ocampo,5068
05002A1-INSURGTSMX,Av. Insurgentes Sur - México 95D,5069
05002A1-ROSACTLALPAN,Calle La Rosa - Calz. de Tlalpan,5070
05145A0-CALZTLALVIADU,Calz. de Tlalpan - Viaducto,5071
05002A0-MVIADUCTO,Metro Viaducto,5071
05002A0-CERROJESUS,Cerro de Jesús,5072
05002A0-BJUAREZ,Benito Juárez,5073
05134B0-ELKAR,Elkar,5074
05017E1-CTLALRENATO,Calz. de Tlalpan - Renato Leduc,5074
05145A1-CMXOCHCTLAL,Calz. México-Xochimilco - Calz. de Tlalpan,5074
05002A0-TLALMXOCHIM,Calz. de Tlalpan - México-Xochimilco,5074
05017F1-FERNUTRICION,San Fernando - Nutrición,5075
05002A0-TLALARENAL,Viaducto - Tlalpan Arenal,5075
05031B1-GPEINCLANREZ,Guadalupe Inclan Ramírez,5076
05031B1-LANORIA,La Noria,5077
05031B1-VIADUCTO,Viaducto,5078
05145A1-MXOCHXOMALLI,Calz. México Xochimilco - Xomalli,5078
05031B1-HUIPULCO,Huipulco,5079
05031B1-LAVIRGEN,La Virgen,5080
05145A1-CTLALLANTEN,Calz. de Tlalpan - Llanten,5080
05031B1-AMERICA,América,5081
05145A1-CTLALPQANDRE,Calz. de Tlalpan - Parque San Andres,5081
05031B0-DELTALLER,Del Taller,5082
05145A0-CALZABADCUELL,Calz. San Antonio Abad - José Tomas Cuellar,5082
05145A1-CABADCUELLAR,Calz. San Antonio Abad - José Tomas Cuellar,5082
05031B0-HDEZDAVALS,Calle Juan E. Hernández y Dávalos - Calz. San Antonio Abad,5083
05145A1-CABADHDEZDAV,Calz. San Antonio Abad - Hernández Davalos,5083
05031B0-QUINTO,Quinto,5084
05031B0-TLALPAN,Tlalpan,5085
0501310-HUIPULCO,Huipulco,5085
05145A0-XOMALLI,Calz. México Xochimilco - Xomalli,5086
05031B0-FORESTAL,Forestal,5086
05031B0-GPEIRNARDOS,Gpe. Inclan Ramírez - Calle Nardo Sur,5087
05111A1-CDMXCUERNAV,CDMX - Cuernavaca,5088
05111A1-BJMIRAFLORES,Prol. Benito Juárez - Calle Miraflores,5089
05111A0-BJMIRAFLORES,Prol. Benito Juárez - Calle Miraflores,5089
05111A1-REGISFEDAUTO,Registro Federal de Automoviles,5090
05145A1-CTLALCALIZ,Calz. de Tlalpan - Caliz,5090
05111A1-NONOALCO,Nonoalco,5091
05116A0-20AGOSTCALZTL,20 de Agosto y Calz. de Tlalpan,5091
05111A1-CHABACANO,Chabacano,5092
05111A1-CHIMALPOPOCA,Chimalpopoca,5093
05111A0-FLAMENCOS,Flamencos,5094
05111A0-FRAYSERVANDO,Fray Servando,5095
05111A0-ABADBOTURINI,San Antonio Abad - Lorenzo Boturini,5096
05111A0-TLALMVIADUCT,Calz. de Tlalpan - Metro Viaducto,5097
05111A0-STANITATLALPA,Calz. Santa Anita  - Calz. de Tlalpan,5098
05111A0-PALERMOTLALPA,Palermo - Calz. de Tlalpan,5099
05145A1-CTLALMALTRAT,Calz. de Tlalpan - Cumbres de Maltrata,5100
05111A0-LACUESTA,La Cuesta,5100
05111A0-PRESIDNTSTLAL,Av. Presidentes - Calz. de Tlalpan,5101
05111A0-CHURUTLALPAN,Av. Río Churubusco - Calz. de Tlalpan,5102
05145A1-CTLALPOPOCAT,Calz. de Tlalpan - Popocatepetl,5102
05111A0-PTORICOTLALPA,Puerto Rico - Calz. de Tlalpan,5103
05111A0-TLALCNANTON,Calz. de Tlalpan - Cerro de San Antonio,5104
05111A0-TLALDVSNTE,Calz. de Tlalpan - División del Norte,5105
05111A0-CUERNCDMXINS,Cuernavaca - CDMX y Insurgentes Sur,5106
05111A0-CLAVELNTE,Clavel Norte,5107
05111A0-MXCUERNCDMX,Autopista México-Cuernavaca - CDMX,5108
05111A0-ROSAL,Rosal,5109
0501311-PTEPANTMILITA,Puente Peatonal Panteón Militar,5109
05111A0-MXCUERVIOLET,Autopista México-Cuernavaca - Puente Peatonal Violeta,5110
05081A1-MIRAMESTRBINA,Av. Canal de Miramontes - Estrella Binaria,5111
05081A0-MIRAMTSDHDEZ,Av. Canal de Miramontes - Calle Daniel Hernández,5112
05081A1-EJ1OERIDONA,Eje 1 Oriente Canal de Miramontes - Eridona,5112
0501431-CALZBOMBAS,Calz. de las Bombas,5113
05081A1-EJ1CALZBOMBA,Eje 1 Canal de Miramontes - Calz. de las Bombas,5113
0501430-CALZBOMBAS,Claz. de las Bombas,5113
05081A1-EJ1CALZHUESO,Eje 1 Canal de Miramontes - Calz. del Hueso,5114
0501431-MONZA,Monza,5115
0501430-SIENA,Siena,5115
05081A1-EJ1SIENA,Eje 1 Canal de Miramontes - Siena,5115
05081A1-EJ1COAPLAZA,Eje 1 Canal de Miramontes - Coaplaza,5116
0501431-CANTARO,El Cantaro,5117
05081A1-CANTAROMIRAM,Cántaro - Miramontes,5117
05081A1-LORENZODVSNT,San Lorenzo - División del Norte,5118
05047A0-DNTELORENZO,Prol. División del Norte - Av. San Lorenzo,5118
05047A0-DNTEFPENERI,Prol. División del Norte - Felipe Neri,5119
05081A1-PDNPLANAYALA,Prol. División del Norte - Plan de Ayala,5119
05047A0-DNTERFMAGON,Prol. División del Norte - Ricardo Flores Magón,5119
05047A0-DNTENORIA,Prol. División del Norte - de la Noria,5120
05081A1-DNPLANAYALA,Prol. División del Norte - Plan de Ayala,5120
05081A0-ALCANFORDNTE,Alcanfores - Prol. División del Norte,5121
05081A1-ALCANFORESDN,Alcanfores - Prol. División del Norte,5121
05081A0-DVGPEIRMREZ,Prol. División del Norte - Av. Guadalupe I. Ramírez,5122
0501430-GPEINLCANRAM,Guadalupe Inclan Ramírez,5122
05081A1-DNGPEINCLREZ,Prol. División del Norte - Gpe. Inclan Ramírez,5122
0547AX0-GPEINCLANR,Guadalupe Inclan Ramírez,5122
05081A1-GPEIRTABACHIN,Gpe. Inclan Ramírez - Av. Tabachines,5123
05081A1-GPEIRMNOMATA,Gpe. Inclan Ramírez - Mariano Matamoros,5124
05081A1-DALIANVOLEON,Calle Dalia - Av. Nuevo León,5125
05081A0-DALIANVOLEON,Calle Dalia - Av. Nuevo León,5125
05081A0-GLORIANVOLEO,Callejón la Gloria - Av. Nuevo León,5126
05081A1-GLORIANVOLEO,Callejón la Gloria - Av. Nuevo León,5126
05081A0-PINOSNLORENZ,Pino - Callejón San Lorenzo,5127
05081A1-PINOSNLORENZ,Pino - Callejón San Lorenzo,5127
05081A1-BEGONIANVOL,Callejón Begonia - Av. Nvo. León,5128
05081A0-BEGONIANVOLE,Callejón Begonia - Av. Nuevo León,5128
05081A1-NVOLZACAPA,Av. Nuevo León - Calle Zacapa,5129
05081A1-TENOCHBJUARZ,Tenochtitlan - Cerrada Benito Juárez,5130
05081A1-TENOCHBJUARE,Tenochtitlan - Cerrada Benito Juárez,5131
05081A1-HUERTANVOLEO,La Huerta - Nuevo León,5132
0501430-AVMXPTE,Av. México Poniente,5133
05081A1-ACTOPANMXPTE,Actopan - México Poniente,5133
05081A1-CUAUHOAXTEPE,Cuauhtémoc - Carretera a Oaxtepec,5134
0501430-ACUEDUCTO,Acueducto,5134
0501430-CARROAX3,Carretera a Oaxtepec 3,5134
0501430-LOPEZMATEOS,Lopez Mateos,5135
0501421-3CDAMINAS,Tercera Cerrada de Minas,5135
05081A0-MXPTECHAPULT,México Poniente - Chapultepec,5135
05081A0-NUEVOLEON,Av. Nuevo León - Priv. Nuevo León,5136
05081A0-NVOLPUENTE,Av. Nuevo León - Calle del Puente,5137
05081A0-CLAVELPINO,Clavel - Calle Pino,5138
05081A0-GLADIOLAGPEIR,Gladiola - Av. Gpe. I. Ramírez,5139
0547AX1-PREPA1,Preparatoria No. 1,5140
05081A0-DNMUYUGUARD,Prol. División del Norte - Av. Muyuguarda,5140
0501430-AVNORIA,Av. de la Noria,5140
0501431-AVNORIA,Av. de la Noria y Preparatoria 1,5140
05081A0-DNMANIFSTVILL,Prol. División del Norte - Manifiesto de Villa,5141
05081A0-14FEBDVSNTE,Calle 14 de Febrero - Prol. División del Norte,5142
0547AX0-PLZVAQUERITO,Prol. División del Norte - Plaza Vaqueritos,5142
05081A0-MIRAMTSFAROL,Av. Canal de Miramontes - Av. El Farol,5143
0501321-TETENCOTLALP,Calle Cerro Tetenco - Calle Cerro Tlalpuente,5144
0501340-INXITLE,Tlalpuente Entrada al Xitle,5145
0501320-TLALPTEXITLE,Carretera Federal a Cuernavaca - Tlalpuente entrada al Xitle,5145
0501321-TLALPTEXITLE,Carretera Federal a Cuernavaca - Tlalpuente entrada al Xitle,5145
0501341-TLALPUENTE,Tlalpuente,5145
0501321-CTORRESKM21,Carretera Federal a Cuernavaca - Callejón Las Torres Km 21,5146
0501320-CTORRESKM21,Carretera Federal a Cuernavaca - Callejón Las Torres Km 21,5146
0501340-CJONTORRES21,Callejón Las Torres y Kilometro 21,5146
0501341-KM215TORRES,Kilometro 21.5 Las Torres,5146
0501320-DILIORQUIDEA,Cerrada Diligencias - Calle Orquídea,5147
0501321-DILIORQUIDEA,Cerrada Diligencias - Calle Orquídea,5147
05134B1-TEPEHUANOS,Tepehuanos La Joya,5148
0501341-CHIMALCOYO,Chimalcoyoc,5148
0501320-CUARNJOYA,Carretera Federal a Cuernavaca - La Joya,5148
0501320-INSURGNTSUR,Insurgentes Sur,5149
0501311-CETRAMEAZTEC,Cetram Estadio Azteca Anden A,5150
0501320-CTOCETRAMEAZ,Cierre de Circuito Cetram Estadio Azteca,5150
0501320-TLALTEZOQUIPA,Calz. de Tlalpan - Tezoquipa,5151
0501311-TEZOQUIPA,Tezoquipa,5151
0501320-DUQUE,Duque,5152
0501320-CHIMALCOYOTL,Carretera Federal a Cuernavaca - Priv. de Chimalcoyotl,5153
0501340-PRIVCHIMALCO,Privada del Chimalcoyotl,5153
0501341-SANPEDROMAR,San Pedro Mártir,5154
0501320-5MAYPMARTIR,Carretera Federal a Cuernavaca - 5 de Mayo y San Pedro Mártir,5154
0501340-INPEDROMART,5 de Mayo Entrada a San Pedro Mártir,5154
0501320-BATACAPAXTLA,Cerro de las Batallas - Calle Sierra Acapaxtla,5155
05107B1-TICOMANCOQUI,Ticoman - Coquimbo,5156
05101A1-CANTERA,Cantera,5156
05107B1-PTE152NTE45,Av. Poniente 152 - Norte 45,5157
0500191-EJ5NTEPABXALP,Eje 5 Norte Av. Dvo. Reynosa - Av. San Pablo Xalpa,5158
05107B1-XALPEJ5NTE,Av. San Pablo Xalpa - Eje 5 Norte,5158
05107B1-CASTLLOTE,Av. Azcapotzalco - Castilla Oriente,5159
05001D1-EIZTAREFURBAN,Calz. Ermita Iztapalapa - Reforma Urbana,5160
05161E0-CALZIZTACAMA,Calz. Ermita Iztapalapa - González Camarena,5161
05001D1-EIZTAJAVIERSM,Calz. Ermita Iztapalapa - Javier Santa María,5161
05001D1-EIZTAC1917,Calz. Ermita Iztapalapa - Metro Constitución de 1917,5162
05001D1-EIZTAESTRELLA,Calz. Ermita Iztapalapa - Estrella,5163
05001D1-EIZTAURRERA,Calz. Ermita Iztapalapa - Aurrera,5164
05001D1-EIZTAS125A,Calz. Ermita Iztapalapa - Sur 125A,5165
05052C0-ERMJUAREZ,Calz. Ermita Iztapalapa - Año de Juárez,5166
05001D1-EIZTATROJES,Calz. Ermita Iztapalapa - Trojes,5166
05001D1-EIZTARNESES,Calz. Ermita Iztapalapa - Arneses,5167
05001D1-EIZTAMEXICALT,Calz. Ermita Iztapalapa  - Metro Mexicaltzingo,5168
05001D1-EIZTAPAS73,Calz. Ermita Iztapalapa - Sur 73,5169
05052C0-ERMSUR73,Calz. Ermita Iztapalapa - Sur 73,5169
05052C1-ERMSUR73,Calz. Ermita Iztapalapa - Sur 73,5169
05001D1-S73MANUGAMIO,Sur 73 - Manuel Gamio,5170
05001D0-S73MANUGAMIO,Sur 73 - Manuel Gamio,5170
05001D0-S73OTE172,Sur 73 - Oriente 172,5171
05001D1-S73,Sur 73,5171
05001D1-OTE172SUR69A,Oriente 172 - Sur 69A,5172
05001D1-EZAPELIASCALL,Emiliano Zapata - Plutarco Elias Calles,5173
05001D1-EZAPBALBOA,Emiliano Zapata - Balboa,5174
05001D0-EZAPBELGICA,Emiliano Zapata y Mpo. Libre - Belgica,5174
05001D1-EZAPCANARIAS,Emiliano Zapata - Canarias,5175
05001D0-EZAPEJLCARD,Emiliano Zapata y Mpo. Libre - Eje Central Lázaro Cardenas,5176
05001D1-EZAPEJCTRALC,Emiliano Zapata - Eje Central Lázaro Cardenas,5176
05001D1-EZAPTOKIO,Emiliano Zapata - Tokio,5177
05001D0-EZAPTOKIO,Emiliano Zapata y Mpo. Libre - Tokio,5177
05001D1-EZAPDVSNTE,Emiliano Zapata - División del Norte,5178
05001D1-EZAPTAJIN,Emiliano Zapata - Tajin,5179
05001D0-EZAPUXMAL,Emiliano Zapata y Mpo. Libre - Uxmal,5180
05001D1-EZAPUXMAL,Emiliano Zapata - Uxmal,5180
05001D0-EZAPCUAUHTEM,Emiliano Zapata y Mpo. Libre - Cuauhtémoc,5181
05001D1-EZAPCUAUHTE,Emiliano Zapata - Cuauhtémoc,5181
05052C0-ZPTUNIVERSIDA,C. C. Metro Zapata - Av. Universidad y San Lorenzo,5182
05001D0-EZAPMTROEZAP,Emiliano Zapata y Municipio Libre - Metro Emiliano Zapata,5182
05001D1-UNIVSNLORENZ,Universidad - San Lorenzo,5182
05001D0-JMREJ8SRECRE,José María Rico y Eje 8 Sur - Recreo,5183
05001D1-JMREJ8SRCREO,Eje 8 Sur José María Rico - Recreo,5183
05001D1-MXCFELIXPARR,Río Mixcoac - Félix Parra,5184
05001D0-EIZTATULIPAN,Calz. Ermita Iztapalapa - Tulipan,5185
0501590-CALZIZTATULIP,Calz. Ermita Iztapalapa - Tulipan,5185
05161F0-CALZIZTACAMA,Calz. Ermita Iztapalapa - Cerrada Camarillo,5185
05001D0-EIZTACINCO,Calz. Emiliano Zapata - Cinco,5186
05001D0-EIZTACENTENO,Calz. Emiliano Zapata - Centeno,5187
05001D0-EIZTAVENA,Calz. Ermita Iztapalapa - Avena,5188
05052C0-ERMAVENA,Calz. Ermita Iztapalapa - Avena y Artesanos,5188
05001D0-EIZTASUR85,Calz. Ermita Iztapalapa - Sur 85,5189
05052C0-ERMSUR85A,Calz. Ermita Iztapalapa - Sur 85A,5189
05001D0-EIZTAS81A,Calz. Ermita Iztapalapa - Sur 81A,5190
0502000-CTOIEJ8SEIZTA,Circuito Interior - Eje 8 Sur Calz. Ermita Iztapalapa,5191
05001D0-CINTEJ8SCEIZT,Circuito Interior - Eje 8 Sur Calz. Ermita Iztapalapa,5191
05001D0-EZAPELIASCALL,Emiliano Zapata y Mpo. Libre - Plutarco Elias Calles,5192
05001D0-EZAPMIRAVALL,Emiliano Zapata y Mpo. Libre - Miravalle,5193
05001D0-EZAPRUMANIA,Emiliano Zapata y Mpo. Libre - Rumania,5194
05001D0-EZAPODESA,Emiliano Zapata y Mpo. Libre - Odesa,5195
05001D0-EZAPAZORES,Emiliano Zapata y Mpo. Libre - Azores,5196
05001D0-EZAPDVSNTE,Emiliano Zapata y Mpo. Libre - División del Norte,5197
05001D0-UNIVPARROQU,Universidad - Parroquia,5198
0501200-PARROQUIA,Parroquia,5198
05001D0-JMRGMANCERA,José María Rico y Eje 8 Sur - Gabriel Mancera,5199
0501200-GMANCERA,Gabriel Mancera,5199
0501200-SANFCO,San Francisco,5200
05001D0-JMREJ8SNFCO,José María Rico y Eje 8 Sur - San Francisco,5200
05001D0-MXCSIMONBOLV,Av. Río Mixcoac - Colegio Simon Bolivar,5201
05115A0-GOYA,Goya,5202
05001D0-PATRPRQGOYA,Av. Patriotismo - Parque Goya,5202
05001D0-MTRMIXCOAC,C. C. Metro Mixcoac,5203
0501160-BENVECEL,Benvenuto Cellini y Av. Revolución,5203
0501240-MIXCOAC,Metro Mixcoac,5203
0576AX1-CECHANOVE,C. C. Centro Comercial Santa Fe - Prol. Vasco de Quiroga y Carlos Echanove,5204
05034A0-VASCQUIROG,C. C. Centro Comercial Santa Fe - Av. Vasco de Quiroga y Juan Salvador Agraz,5204
0576AX0-PRADONTE,Paseo de la Reforma - Prado Norte,5205
0576AX1-PRADONTE,Paseo de la Reforma - Prado Norte,5205
0576AX0-MNTESURALES,Paseo de la Reforma - Montes Urales,5206
05023X1-FCOVGBARRED,Francisco Villa - Gabino Barreda,5207
05023X1-EJLCTRALCNTE,Eje Central Lázaro Cardenas - Frente a Central Camionera del Norte,5208
0547AX0-MERCASNJUAN,Anillo Periférico Canal de Garay - Mercado de San Juan,5209
0547AX1-MERCSNJUAN,Anillo Periférico Canal de San Juan - Mercado San Juan,5209
0547AX1-PRQPOLICFED,Parque de la Policia Federal,5210
0547AX1-PERIFERICO,Anillo Periférico Canal de Garay - Periférico,5211
0501620-GARAYREFORM,Anillo Periférico Canal de Garay - Reforma,5212
05047A0-GARAYLEBRIJA,Anillo Periférico Canal de Garay - Lebrija y Reforma,5212
0501621-GARAYRECLUO,Anillo Periférico Canal de Garay - Reclusorio Oriente,5212
0547AX1-RECLUOTE,Anillo Periférico Canal de Garay - Reclusorio Oriente,5212
0547AX1-AVTLAHUAC,Anillo Periférico Canal de Garay - Av. Tláhuac,5213
0547AX1-SEDENA,Anillo Periférico Canal de Garay - Sedena,5214
0547AX0-BSQNATIVITAS,C. C. Xochimilco - Bosque de Nativitas,5215
05047A1-GOYTMUYUG,Francisco Goytia - Plan de Muyuguarda,5216
0547AX0-PREPA1,Prol. División del Norte - Preparatoria No. 1,5216
0547AX0-VAQUERITOS,Anillo Periférico Canal de Garay - Glorieta de Vaqueritos,5217
05047A0-CORTVAQUERI,Anillo Periférico Blvd. Adolfo Ruiz Cortines - Hacienda Glorieta de Vaqueritos,5217
05057A1-GARAYCAFETLS,Anillo Periférico Canal de Garay - Cafetales,5218
0547AX0-CAFETALES,Anillo Periférico Canal de Garay - Cafetales,5218
0547AX0-JUANTEZONTLE,Canal de San Juan - Canal de Tezontle,5219
0547AX0-CONAPATZINGA,Constitución de Apatzingan,5220
05009C1-CENTPOETAS,Av. Centenario - Circuito de los Poetas,5221
05009C0-CENTFREN1832,Av. Centernario - Frente a No. 1832,5221
05009C1-CENTFREN1825,Av. Centenario - Frente  a 1825,5222
05009C1-CENTFRENT1701,Av. Centenario - Frente a 1701,5223
05009C0-CENTFREN2760,Av. Centenario - Frente a No. 2760,5224
05009C1-CENTFREN2760,Av. Centenario - Frente a No. 2760,5224
05009C1-CENTFRENT3000,Av. Centenario - Frente a No. 3000,5225
05009C0-CENTFREN1732,Av. Centenario - Frente a No. 1732,5226
05009C0-CENTARANGO,Av. Centenario - Bosques de Tarango,5227
05034B1-CLZTECMREY,Carlos Lazo - Tec de Monterrey,5228
05034B0-CLZTECMREY,Carlos Lazo - Tecnológico de Monterrey,5228
05009C0-LAZOTECMREY,Av.  Carlos Lazo - Frente a Tecnológico de Monterrey,5228
05034B0-CLZBSIERRA,Carlos Lazo - Barros Sierra,5229
